,NOC,Year,Medal,Event_Count,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Male_Percentage,is_Host?
1675,KUW,1992,0,18,0,0,0,0,0,0,0,0,0,100.0,0.0
1676,KUW,1996,0,16,0,0,0,0,0,0,0,0,0,100.0,0.0
1677,KUW,2000,1,10,0,0,0,0,0,1,0,0,0,100.0,0.0
1678,KUW,2004,0,9,0,0,0,0,0,0,0,0,0,90.9090909090909,0.0
1679,KUW,2008,0,7,0,0,0,0,0,0,0,0,0,100.0,0.0
1680,KUW,2012,1,11,0,0,0,0,0,1,0,0,0,75.0,0.0
1681,KUW,2020,1,8,0,0,0,0,0,1,0,0,0,80.0,0.0
1682,KUW,2024,0,9,0,0,0,0,0,0,0,0,0,55.55555555555556,0.0
1683,LAO,1980,0,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1684,LAO,1988,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1685,LAO,1992,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1686,LAO,1996,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1687,LAO,2000,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1688,LAO,2004,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1689,LAO,2008,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1690,LAO,2012,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1691,LAO,2016,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1692,LAO,2020,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1693,LAO,2024,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1694,LAT,1924,0,23,0,0,0,0,0,0,0,0,0,100.0,0.0
1695,LAT,1928,0,14,0,0,0,0,0,0,0,0,0,88.88888888888889,0.0
1696,LAT,1932,2,4,0,0,0,0,0,2,0,0,0,100.0,0.0
1697,LAT,1936,3,16,0,0,0,0,0,3,0,0,0,100.0,0.0
1698,LAT,1992,5,31,0,0,0,0,0,4,0,0,1,72.5,0.0
1699,LAT,1996,2,47,0,0,0,0,0,2,0,0,0,69.0909090909091,0.0
1700,LAT,2000,6,47,0,0,0,0,0,6,0,0,0,71.66666666666667,0.0
1701,LAT,2004,8,37,0,0,0,0,0,8,0,0,0,75.55555555555556,0.0
1702,LAT,2008,6,33,0,0,0,0,0,3,0,0,3,66.0377358490566,0.0
1703,LAT,2012,4,38,0,1,0,0,0,0,0,0,3,72.0,0.0
1704,LAT,2016,0,25,0,0,0,0,0,0,0,0,0,60.60606060606061,0.0
1705,LAT,2020,4,27,0,0,0,0,3,1,0,0,0,55.26315789473685,0.0
1706,LAT,2024,0,25,0,0,0,0,0,0,0,0,0,53.125,0.0
1707,LBA,1968,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1708,LBA,1980,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1709,LBA,1988,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1710,LBA,1992,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1711,LBA,1996,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1712,LBA,2000,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1713,LBA,2004,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1714,LBA,2008,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1715,LBA,2012,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1716,LBA,2016,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1717,LBA,2020,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1718,LBA,2024,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1719,LBN,2020,0,6,0,0,0,0,0,0,0,0,0,50.0,0.0
1720,LBN,2024,0,9,0,0,0,0,0,0,0,0,0,63.63636363636363,0.0
1721,LBR,1956,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1722,LBR,1960,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1723,LBR,1964,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1724,LBR,1972,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1725,LBR,1984,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1726,LBR,1988,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1727,LBR,1996,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1728,LBR,2000,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1729,LBR,2004,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1730,LBR,2008,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1731,LBR,2012,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1732,LBR,2016,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1733,LBR,2020,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1734,LBR,2024,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1735,LCA,1996,0,5,0,0,0,0,0,0,0,0,0,87.5,0.0
1736,LCA,2000,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
1737,LCA,2004,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
1738,LCA,2008,0,4,0,0,0,0,0,0,0,0,0,25.0,0.0
1739,LCA,2012,0,4,0,0,0,0,0,0,0,0,0,25.0,0.0
1740,LCA,2016,0,4,0,0,0,0,0,0,0,0,0,40.0,0.0
1741,LCA,2020,0,5,0,0,0,0,0,0,0,0,0,40.0,0.0
1742,LCA,2024,5,5,0,0,0,0,0,5,0,0,0,60.0,0.0
1743,LES,1972,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1744,LES,1980,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1745,LES,1984,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1746,LES,1988,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1747,LES,1992,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1748,LES,1996,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1749,LES,2000,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1750,LES,2004,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1751,LES,2008,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1752,LES,2012,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1753,LES,2016,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1754,LES,2020,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1755,LES,2024,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1756,LIB,1948,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1757,LIB,1952,3,8,0,0,0,0,0,3,0,0,0,0.0,0.0
1758,LIB,1960,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1759,LIB,1964,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1760,LIB,1968,0,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1761,LIB,1972,2,23,0,0,0,0,0,2,0,0,0,0.0,0.0
1762,LIB,1976,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1763,LIB,1980,1,16,0,0,0,0,0,1,0,0,0,0.0,0.0
1764,LIB,1984,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1765,LIB,1988,0,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1766,LIB,1992,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1767,LIB,1996,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1768,LIB,2000,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1769,LIB,2004,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1770,LIB,2008,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1771,LIB,2012,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1772,LIB,2016,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1773,LIE,1936,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1774,LIE,1948,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1775,LIE,1952,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1776,LIE,1960,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1777,LIE,1964,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1778,LIE,1968,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1779,LIE,1972,0,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1780,LIE,1976,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1781,LIE,1984,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1782,LIE,1988,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1783,LIE,1992,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1784,LIE,1996,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1785,LIE,2000,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1786,LIE,2004,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1787,LIE,2008,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1788,LIE,2012,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1789,LIE,2016,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1790,LIE,2020,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1791,LIE,2024,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1792,LTU,1924,0,2,0,0,0,0,0,0,0,0,0,100.0,0.0
1793,LTU,1928,0,10,0,0,0,0,0,0,0,0,0,92.3076923076923,0.0
1794,LTU,1992,4,31,0,1,0,0,0,3,0,0,0,77.77777777777779,0.0
1795,LTU,1996,1,49,0,1,0,0,0,0,0,0,0,72.8395061728395,0.0
1796,LTU,2000,9,50,0,1,0,0,0,7,0,0,1,61.038961038961034,0.0
1797,LTU,2004,7,44,0,0,0,0,0,7,0,0,0,78.57142857142857,0.0
1798,LTU,2008,6,54,0,0,0,0,0,4,0,0,2,57.692307692307686,0.0
1799,LTU,2012,10,54,0,0,0,0,0,10,0,0,0,58.333333333333336,0.0
1800,LTU,2016,5,49,0,0,0,0,0,5,0,0,0,75.0,0.0
1801,LTU,2020,2,46,0,0,0,0,0,2,0,0,0,64.40677966101694,0.0
1802,LTU,2024,6,43,0,0,2,0,1,3,0,0,0,60.317460317460316,0.0
1803,LUX,1900,3,1,0,0,0,0,0,3,0,0,0,100.0,0.0
1804,LUX,1912,0,6,0,0,0,0,0,0,0,0,0,100.0,0.0
1805,LUX,1920,2,18,0,0,0,0,0,2,0,0,0,100.0,0.0
1806,LUX,1924,5,35,0,0,0,0,0,0,0,0,5,98.36065573770492,0.0
1807,LUX,1928,3,31,0,0,0,0,0,0,0,0,3,98.07692307692307,0.0
1808,LUX,1932,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
1809,LUX,1936,0,37,0,0,0,0,0,0,0,0,0,99.1304347826087,0.0
1810,LUX,1948,0,32,0,0,0,0,0,0,0,0,0,96.52173913043478,0.0
1811,LUX,1952,3,32,0,0,0,0,0,3,0,0,0,100.0,0.0
1812,LUX,1956,0,22,0,0,0,0,0,0,0,0,0,81.48148148148148,0.0
1813,LUX,1960,0,48,0,0,0,0,0,0,0,0,0,88.88888888888889,0.0
1814,LUX,1964,0,18,0,0,0,0,0,0,0,0,0,92.5925925925926,0.0
1815,LUX,1968,0,7,0,0,0,0,0,0,0,0,0,57.14285714285714,0.0
1816,LUX,1972,0,8,0,0,0,0,0,0,0,0,0,93.33333333333333,0.0
1817,LUX,1976,0,7,0,0,0,0,0,0,0,0,0,100.0,0.0
1818,LUX,1980,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
1819,LUX,1984,0,4,0,0,0,0,0,0,0,0,0,80.0,0.0
1820,LUX,1988,0,11,0,0,0,0,0,0,0,0,0,63.63636363636363,0.0
1821,LUX,1992,0,8,0,0,0,0,0,0,0,0,0,87.5,0.0
1822,LUX,1996,0,7,0,0,0,0,0,0,0,0,0,42.857142857142854,0.0
1823,LUX,2000,0,8,0,0,0,0,0,0,0,0,0,22.22222222222222,0.0
1824,LUX,2004,0,10,0,0,0,0,0,0,0,0,0,50.0,0.0
1825,LUX,2008,0,17,0,0,0,0,0,0,0,0,0,78.94736842105263,0.0
1826,LUX,2012,0,11,0,0,0,0,0,0,0,0,0,63.63636363636363,0.0
1827,LUX,2016,0,14,0,0,0,0,0,0,0,0,0,53.333333333333336,0.0
1828,LUX,2020,0,12,0,0,0,0,0,0,0,0,0,57.14285714285714,0.0
1829,LUX,2024,0,12,0,0,0,0,0,0,0,0,0,53.84615384615385,0.0
1830,MAD,1964,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1831,MAD,1968,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1832,MAD,1972,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1833,MAD,1980,0,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1834,MAD,1984,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1835,MAD,1992,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1836,MAD,1996,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1837,MAD,2000,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1838,MAD,2004,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1839,MAD,2008,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1840,MAD,2012,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1841,MAD,2016,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1842,MAD,2020,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1843,MAD,2024,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1844,MAL,1956,0,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1845,MAL,1960,0,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1846,MAR,1960,2,45,0,0,0,0,0,2,0,0,0,100.0,0.0
1847,MAR,1964,0,10,0,0,0,0,0,0,0,0,0,100.0,0.0
1848,MAR,1968,0,14,0,0,0,0,0,0,0,0,0,100.0,0.0
1849,MAR,1972,0,19,0,0,0,0,0,0,0,0,0,92.3076923076923,0.0
1850,MAR,1976,0,9,0,0,0,0,0,0,0,0,0,100.0,0.0
1851,MAR,1984,6,18,0,0,0,0,0,6,0,0,0,97.14285714285714,0.0
1852,MAR,1988,5,25,0,0,0,0,0,5,0,0,0,86.20689655172413,0.0
1853,MAR,1992,6,24,0,0,0,0,0,6,0,0,0,97.77777777777777,0.0
1854,MAR,1996,2,28,0,0,0,0,0,2,0,0,0,84.21052631578947,0.0
1855,MAR,2000,6,28,0,0,0,0,0,6,0,0,0,83.63636363636363,0.0
1856,MAR,2004,8,28,0,0,0,0,0,8,0,0,0,84.21052631578947,0.0
1857,MAR,2008,3,35,0,0,0,0,0,3,0,0,0,75.51020408163265,0.0
1858,MAR,2012,1,40,0,0,0,0,0,1,0,0,0,71.64179104477611,0.0
1859,MAR,2016,1,39,0,0,0,0,0,1,0,0,0,59.61538461538461,0.0
1860,MAR,2020,3,37,0,0,0,0,0,3,0,0,0,70.58823529411765,0.0
1861,MAR,2024,4,38,0,0,0,0,0,3,0,0,1,71.42857142857143,0.0
1862,MAS,1964,0,48,0,0,0,0,0,0,0,0,0,92.5925925925926,0.0
1863,MAS,1968,0,14,0,0,0,0,0,0,0,0,0,100.0,0.0
1864,MAS,1972,0,20,0,0,0,0,0,0,0,0,0,91.22807017543859,0.0
1865,MAS,1976,0,9,0,0,0,0,0,0,0,0,0,100.0,0.0
1866,MAS,1984,0,12,0,0,0,0,0,0,0,0,0,85.18518518518519,0.0
1867,MAS,1988,0,15,0,0,0,0,0,0,0,0,0,52.94117647058824,0.0
1868,MAS,1992,1,11,0,0,0,1,0,0,0,0,0,100.0,0.0
1869,MAS,1996,3,21,0,0,0,3,0,0,0,0,0,93.02325581395348,0.0
1870,MAS,2000,0,32,0,0,0,0,0,0,0,0,0,76.36363636363637,0.0
1871,MAS,2004,0,31,0,0,0,0,0,0,0,0,0,71.05263157894737,0.0
1872,MAS,2008,2,29,0,0,0,2,0,0,0,0,0,61.904761904761905,0.0
1873,MAS,2012,3,25,0,0,0,2,1,0,0,0,0,57.89473684210527,0.0
1874,MAS,2016,9,29,0,0,0,6,2,0,0,0,1,54.761904761904766,0.0
1875,MAS,2020,3,37,0,0,0,1,0,0,2,0,0,46.808510638297875,0.0
1876,MAS,2024,2,23,0,0,0,2,0,0,0,0,0,46.875,0.0
1877,MAW,1972,0,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1878,MAW,1984,0,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1879,MAW,1988,0,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1880,MAW,1992,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1881,MAW,1996,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1882,MAW,2000,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1883,MAW,2004,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,MAW,2008,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1885,MAW,2012,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1886,MAW,2016,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1887,MAW,2020,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1888,MAW,2024,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1889,MDA,1996,3,41,0,0,0,0,0,3,0,0,0,90.0,0.0
1890,MDA,2000,3,34,0,0,0,0,0,3,0,0,0,85.71428571428571,0.0
1891,MDA,2004,0,31,0,0,0,0,0,0,0,0,0,78.78787878787878,0.0
1892,MDA,2008,1,28,0,0,0,0,0,1,0,0,0,73.33333333333333,0.0
1893,MDA,2012,2,19,0,0,0,0,0,2,0,0,0,60.0,0.0
1894,MDA,2016,0,22,0,0,0,0,0,0,0,0,0,60.86956521739131,0.0
1895,MDA,2020,1,23,0,0,0,0,0,0,1,0,0,42.30769230769231,0.0
1896,MDA,2024,5,27,0,0,0,0,0,4,1,0,0,50.0,0.0
1897,MDV,1988,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1898,MDV,1992,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1899,MDV,1996,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1900,MDV,2000,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1901,MDV,2004,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1902,MDV,2008,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1903,MDV,2012,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,MDV,2016,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1905,MDV,2020,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1906,MDV,2024,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,MEX,1900,1,1,1,0,0,0,0,0,0,0,0,100.0,0.0
1908,MEX,1924,0,15,0,0,0,0,0,0,0,0,0,100.0,0.0
1909,MEX,1928,0,18,0,0,0,0,0,0,0,0,0,100.0,0.0
1910,MEX,1932,4,52,0,0,0,0,0,4,0,0,0,98.0,0.0
1911,MEX,1936,3,14,1,1,0,0,0,1,0,0,0,100.0,0.0
1912,MEX,1948,8,57,0,0,0,0,1,0,0,0,7,93.95973154362416,0.0
1913,MEX,1952,2,35,0,0,0,0,2,0,0,0,0,96.47058823529412,0.0
1914,MEX,1956,4,20,0,0,0,0,4,0,0,0,0,91.66666666666666,0.0
1915,MEX,1960,1,55,0,0,0,0,1,0,0,0,0,88.18181818181819,0.0
1916,MEX,1964,1,58,0,0,0,0,0,1,0,0,0,95.3125,0.0
1917,MEX,1968,18,146,0,0,0,0,2,16,0,0,0,76.90582959641256,1.0
1918,MEX,1972,2,112,0,0,0,0,0,2,0,0,0,74.73309608540926,0.0
1919,MEX,1976,4,54,0,0,0,0,0,4,0,0,0,89.05109489051095,0.0
1920,MEX,1980,5,43,0,0,0,0,2,0,0,0,3,67.56756756756756,0.0
1921,MEX,1984,11,87,0,0,0,0,0,10,0,0,1,73.54838709677419,0.0
1922,MEX,1988,2,82,0,0,0,0,1,1,0,0,0,79.86111111111111,0.0
1923,MEX,1992,2,71,0,0,0,0,0,2,0,0,0,72.85714285714285,0.0
1924,MEX,1996,1,57,0,0,0,0,0,1,0,0,0,72.07207207207207,0.0
1925,MEX,2000,10,67,0,0,0,1,2,7,0,0,0,65.3061224489796,0.0
1926,MEX,2004,7,68,0,0,0,3,0,2,0,0,2,51.09489051094891,0.0
1927,MEX,2008,7,73,0,0,0,6,1,0,0,0,0,50.48543689320388,0.0
1928,MEX,2012,11,75,0,0,0,3,5,0,0,0,3,62.18487394957983,0.0
1929,MEX,2016,8,80,0,0,0,2,2,4,0,0,0,59.71223021582733,0.0
1930,MEX,2020,4,93,0,0,0,1,1,1,0,0,1,56.63265306122449,0.0
1931,MEX,2024,8,88,0,0,0,1,3,4,0,0,0,37.41935483870968,0.0
1932,MGL,1964,0,29,0,0,0,0,0,0,0,0,0,67.5,0.0
1933,MGL,1968,5,26,0,0,0,0,0,5,0,0,0,57.89473684210527,0.0
1934,MGL,1972,2,39,0,0,0,0,0,2,0,0,0,95.45454545454545,0.0
1935,MGL,1976,2,29,0,0,0,0,0,2,0,0,0,93.93939393939394,0.0
1936,MGL,1980,6,41,0,0,0,0,0,6,0,0,0,78.94736842105263,0.0
1937,MGL,1988,1,28,0,0,0,0,0,1,0,0,0,78.125,0.0
1938,MGL,1992,2,31,0,0,0,0,0,2,0,0,0,78.94736842105263,0.0
1939,MGL,1996,1,16,0,0,0,0,0,1,0,0,0,66.66666666666666,0.0
1940,MGL,2000,0,21,0,0,0,0,0,0,0,0,0,52.17391304347826,0.0
1941,MGL,2004,1,21,0,0,0,0,0,1,0,0,0,61.904761904761905,0.0
1942,MGL,2008,10,29,0,0,0,0,0,10,0,0,0,45.16129032258064,0.0
1943,MGL,2012,7,32,0,0,0,0,0,7,0,0,0,56.25,0.0
1944,MGL,2016,3,41,0,0,0,0,0,3,0,0,0,56.52173913043478,0.0
1945,MGL,2020,5,44,0,0,0,0,0,5,0,0,0,44.26229508196721,0.0
1946,MGL,2024,2,37,0,0,0,0,0,2,0,0,0,47.91666666666667,0.0
1947,MHL,2008,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,MHL,2012,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1949,MHL,2016,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,MHL,2020,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1951,MHL,2024,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1952,MKD,1996,0,16,0,0,0,0,0,0,0,0,0,62.5,0.0
1953,MKD,1996,0,16,0,0,0,0,0,0,0,0,0,62.5,0.0
1954,MKD,2000,1,15,0,0,0,0,0,1,0,0,0,46.666666666666664,0.0
1955,MKD,2000,1,15,0,0,0,0,0,1,0,0,0,46.666666666666664,0.0
1956,MKD,2004,0,14,0,0,0,0,0,0,0,0,0,57.14285714285714,0.0
1957,MKD,2004,0,14,0,0,0,0,0,0,0,0,0,57.14285714285714,0.0
1958,MKD,2008,0,7,0,0,0,0,0,0,0,0,0,71.42857142857143,0.0
1959,MKD,2008,0,7,0,0,0,0,0,0,0,0,0,71.42857142857143,0.0
1960,MKD,2012,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
1961,MKD,2012,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
1962,MKD,2016,0,6,0,0,0,0,0,0,0,0,0,33.33333333333333,0.0
1963,MKD,2016,0,6,0,0,0,0,0,0,0,0,0,33.33333333333333,0.0
1964,MKD,2020,2,8,0,0,0,2,0,0,0,0,0,62.5,0.0
1965,MKD,2020,2,8,0,0,0,2,0,0,0,0,0,62.5,0.0
1966,MKD,2024,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1967,MKD,2024,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1968,MLI,1964,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,MLI,1968,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1970,MLI,1972,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,MLI,1980,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1972,MLI,1984,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,MLI,1988,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,MLI,1992,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,MLI,1996,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,MLI,2000,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,MLI,2004,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1978,MLI,2008,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,MLI,2012,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,MLI,2016,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,MLI,2020,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,MLI,2024,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1983,MLT,1928,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,MLT,1936,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,MLT,1948,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,MLT,1960,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,MLT,1968,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1988,MLT,1972,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1989,MLT,1980,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,MLT,1984,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,MLT,1988,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,MLT,1992,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,MLT,1996,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,MLT,2000,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,MLT,2004,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,MLT,2008,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,MLT,2012,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,MLT,2016,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1999,MLT,2020,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,MLT,2024,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,MNE,2008,0,8,0,0,0,0,0,0,0,0,0,90.0,0.0
2002,MNE,2012,2,9,0,0,0,0,0,2,0,0,0,55.88235294117647,0.0
2003,MNE,2016,0,9,0,0,0,0,0,0,0,0,0,48.57142857142857,0.0
2004,MNE,2020,0,9,0,0,0,0,0,0,0,0,0,45.714285714285715,0.0
2005,MNE,2024,0,7,0,0,0,0,0,0,0,0,0,84.21052631578947,0.0
2006,MON,1920,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,MON,1924,1,6,0,0,0,0,0,0,0,0,1,0.0,0.0
2008,MON,1928,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
2009,MON,1932,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2010,MON,1936,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2011,MON,1948,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
